Mass Flow Rate (lbm/s),Turbine RPM (RPM),Torque (Nm),Horsepower (HP),Expected Horsepower (HP),Efficiency,Alpha2 (rad),Relative Velocity W1 (m/s)
0.39238404727989495,27040.816326530614,4.962664048009646,18.845539654302378,0.0,0.0,0.9205270566838942,6749.4311635332215
0.4046904227072499,27040.816326530614,5.070691914329885,19.25577162221571,0.0,0.0,0.9203277325783072,6643.270953638923
0.4169967981346049,27040.816326530614,5.175622237459008,19.65424078038122,0.0,0.0,0.9201209715615429,6536.677936506113
0.42930317356195985,27040.816326530614,5.277485157562327,20.041061585001284,0.0,0.0,0.9199065609911713,6429.75315987776
0.44160954898931476,27040.816326530614,5.376315380730356,20.4163658312163,0.0,0.0,0.9196842808351688,6322.595760037514
0.45391592441666984,27040.816326530614,5.472151900069496,20.780301593956565,0.0,0.0,0.9194539032030473,6215.302666658564
0.4662222998440247,27040.816326530614,5.565037704334298,21.13303212148364,0.0,0.0,0.9192151918387824,6107.968330314274
0.4785286752713798,27040.816326530614,5.655019475775531,21.4747346879792,0.0,0.0,0.9189679015679391,6000.684471736526
0.49083505069873473,27040.816326530614,5.74214727894546,21.80559941179416,0.0,0.0,0.918711777691206,5893.539852217164
0.5031414261260897,27040.816326530614,5.826474242266155,22.125828046215712,0.0,0.0,0.9184465553162801,5786.620064780992
0.5154478015534446,27040.816326530614,5.908056234220908,22.43563274981577,0.0,0.0,0.9181719586197042,5680.007345927092
0.5277541769807995,27040.816326530614,5.986951536072225,22.735234843609213,0.0,0.0,0.917887700029837,5573.780407847073
0.5400605524081546,27040.816326530614,6.063220513037452,23.02486356235509,0.0,0.0,0.9175934793216411,5468.014291093307
0.5523669278355097,27040.816326530614,6.1369252858639936,23.304754807375197,0.0,0.0,0.9172889826134016,5362.780237693825
0.5646733032628646,27040.816326530614,6.208129404739229,23.57514990823863,0.0,0.0,0.9169738812548253,5258.145584700434
0.5769796786902195,27040.816326530614,6.276897527443066,23.836294400557602,0.0,0.0,0.9166478305952258,5154.173678118493
0.5892860541175745,27040.816326530614,6.343295103606013,24.08843682696872,0.0,0.0,0.916310468619641,5050.9238071066675
0.6015924295449294,27040.816326530614,6.407388066870787,24.331827568127697,0.0,0.0,0.9159614144397621,4948.451158257733
