OF_torch,Energy (MJ),Temperature (K),mdot (kg/s)
18.200000000000017,17.855122576788332,2295.128174184396,0.12145814961036776
18.300000000000015,17.775450580241404,2288.0334756052976,0.12200254162072331
18.400000000000016,17.696358479815135,2280.9745602586813,0.12254781975153947
18.500000000000014,17.617842413522308,2273.951509184657,0.12309396907640052
18.600000000000016,17.53989851092119,2266.964392614551,0.12364097476919296
18.700000000000017,17.46252289332942,2260.0132701913194,0.12418882211295044
18.800000000000015,17.3857116741359,2253.098191196101,0.12473749650807997
18.900000000000016,17.309460959188538,2246.219194779609,0.12528698348008394
19.000000000000014,17.23376684725915,2239.3763101979466,0.12583726868673015
19.100000000000016,17.158625430582777,2232.569557052212,0.12638833792465134
19.200000000000017,17.08403279545504,2225.7989455314623,0.12694017713545658
19.300000000000015,17.00998502287804,2219.064476657234,0.1274927724113941
19.400000000000016,16.936478189263923,2212.3661425310165,0.1280461100004678
19.500000000000018,16.86350836717279,2205.703926582074,0.12860017631115225
19.600000000000016,16.791071626093252,2199.0778038168173,0.12915495791661916
19.700000000000017,16.719164033249104,2192.4877410677677,0.12971044155857653
19.80000000000002,16.647781654435946,2185.9336972427686,0.13026661415067012
19.900000000000016,16.576920554876875,2179.41562357328,0.13082346278151177
