F_lbf,pc_psi,D_chamber_in,t_chamber_in,Lc_m,ac_at,ae_at,mdot_kg/s,Dt_in,De_in,C_star_ms,Cf,Isp_s,T_chamber_K,sigma_vM_MPa,total_length_mm
1800,600,3.826,0.337,0.214443472,4.939809577,4.769324941,4.559323334,1.72143196,3.759398104,1362.407041,1.288996238,179.0761932,2174.71468,21.79138828,304.9754261
1900,600,2.9,0.3,0.376809863,2.688655606,4.6968245,4.812619074,1.768603213,3.8329449,1362.407041,1.288996238,179.0761932,2174.71468,18.55438557,463.7935182
1900,600,3.826,0.337,0.225215523,4.6798196,4.76578409,4.812619074,1.768603213,3.860980349,1362.407041,1.288996238,179.0761932,2174.71468,21.79138828,317.6778417
2000,600,2.9,0.3,0.396024494,2.554222826,4.685839297,5.065914815,1.81454861,3.927916999,1362.407041,1.288996238,179.0761932,2174.71468,18.55438557,484.7289444
2000,600,4.026,0.237,0.215739749,4.92277886,4.769109199,5.065914815,1.81454861,3.962663917,1362.407041,1.288996238,179.0761932,2174.71468,32.60582991,311.1324995
2000,600,4.063,0.75,0.212341802,5.013677911,4.770236677,5.065914815,1.81454861,3.963132302,1362.407041,1.288996238,179.0761932,2174.71468,10.3981336,307.9272906
2000,600,3.826,0.337,0.236006467,4.44582862,4.762079726,5.065914815,1.81454861,3.959742438,1362.407041,1.288996238,179.0761932,2174.71468,21.79138828,330.3417448
2100,600,4.026,0.237,0.225446004,4.688360819,4.765909379,5.319210556,1.859359027,4.05915978,1362.407041,1.288996238,179.0761932,2174.71468,32.60582991,322.6724124
2100,600,4.063,0.75,0.221861763,4.774931343,4.767143337,5.319210556,1.859359027,4.059685232,1362.407041,1.288996238,179.0761932,2174.71468,10.3981336,319.2832008
2100,600,3.826,0.337,0.246815065,4.234122495,4.758210826,5.319210556,1.859359027,4.055879998,1362.407041,1.288996238,179.0761932,2174.71468,21.79138828,342.9696133
2200,600,4.026,0.237,0.23516851,4.47525351,4.762576225,5.572506297,1.903114638,4.153229398,1362.407041,1.288996238,179.0761932,2174.71468,32.60582991,334.1791979
2200,600,4.313,0.625,0.208618055,5.136047327,4.771665779,5.572506297,1.903114638,4.157190805,1362.407041,1.288996238,179.0761932,2174.71468,13.245528,309.1369441
2200,600,4.063,0.75,0.231397923,4.55788901,4.763921736,5.572506297,1.903114638,4.153816037,1362.407041,1.288996238,179.0761932,2174.71468,10.3981336,330.6060973
2200,600,3.826,0.337,0.257640221,4.041662381,4.754176393,5.572506297,1.903114638,4.149565223,1362.407041,1.288996238,179.0761932,2174.71468,21.79138828,355.5636134
2300,600,4.026,0.237,0.244906299,4.28067727,4.759108982,5.825802037,1.945886599,4.245025978,1362.407041,1.288996238,179.0761932,2174.71468,32.60582991,345.6547976
2300,600,4.563,0.5,0.197277432,5.498774159,4.775383909,5.825802037,1.945886599,4.252278231,1362.407041,1.288996238,179.0761932,2174.71468,17.5166196,300.8414753
2300,600,4.313,0.625,0.217033112,4.912740922,4.768981042,5.825802037,1.945886599,4.249426533,1362.407041,1.288996238,179.0761932,2174.71468,13.245528,319.3074455
2300,600,4.063,0.75,0.240949316,4.359719922,4.760571152,5.825802037,1.945886599,4.245678041,1362.407041,1.288996238,179.0761932,2174.71468,10.3981336,341.8979275
2300,600,3.826,0.337,0.268480959,3.86593793,4.749839521,5.825802037,1.945886599,4.24088988,1362.407041,1.288996238,179.0761932,2174.71468,21.79138828,368.1232123
2400,600,4.026,0.237,0.254658502,4.102315717,4.75550691,6.079097778,1.987738411,4.334685955,1362.407041,1.288996238,179.0761932,2174.71468,32.60582991,357.1009299
2400,600,4.563,0.5,0.204751569,5.269658569,4.773119787,6.079097778,1.987738411,4.342705682,1362.407041,1.288996238,179.0761932,2174.71468,17.5166196,310.04036
2400,600,4.313,0.625,0.225462232,4.708043383,4.766195629,6.079097778,1.987738411,4.339554651,1362.407041,1.288996238,179.0761932,2174.71468,13.245528,329.4492924
2400,600,4.063,0.75,0.250515073,4.178064926,4.757090879,6.079097778,1.987738411,4.335407796,1362.407041,1.288996238,179.0761932,2174.71468,10.3981336,353.1604155
2400,600,3.826,0.337,0.279336404,3.704857183,4.745393446,6.079097778,1.987738411,4.330074247,1362.407041,1.288996238,179.0761932,2174.71468,21.79138828,380.6534889
1200,620,2.9,0.3,0.234946622,4.413041659,4.876852777,3.029837377,1.380476393,3.048588499,1362.40628,1.293128569,179.6501846,2174.76061,19.17286509,308.1140394
1300,620,2.9,0.3,0.253283094,4.073576916,4.870018872,3.282323825,1.436845385,3.17084753,1362.40628,1.293128569,179.6501846,2174.76061,19.17286509,328.7921789
1400,620,2.9,0.3,0.271653239,3.782607136,4.862523079,3.534810273,1.491084924,3.28801066,1362.40628,1.293128569,179.6501846,2174.76061,19.17286509,349.3963589
1500,620,2.9,0.3,0.290053964,3.530433327,4.854563149,3.787296721,1.543419528,3.400627544,1362.40628,1.293128569,179.6501846,2174.76061,19.17286509,369.9353324
1600,620,2.9,0.3,0.308482669,3.309781244,4.846075732,4.039783169,1.594036834,3.509081468,1362.40628,1.293128569,179.6501846,2174.76061,19.17286509,390.4133438
1700,620,2.9,0.3,0.326937144,3.11508823,4.83706483,4.292269617,1.643095559,3.613713982,1362.40628,1.293128569,179.6501846,2174.76061,19.17286509,410.8346672
1800,620,2.9,0.3,0.345415485,2.942027773,4.827534553,4.544756065,1.690731382,3.714816016,1362.40628,1.293128569,179.6501846,2174.76061,19.17286509,431.2029037
1900,620,2.9,0.3,0.363916042,2.787184206,4.817489123,4.797242514,1.737061368,3.812637658,1362.40628,1.293128569,179.6501846,2174.76061,19.17286509,451.5211138
1900,620,3.826,0.337,0.217978189,4.851316488,4.883721159,4.797242514,1.737061368,3.838756736,1362.40628,1.293128569,179.6501846,2174.76061,22.51776789,310.9852663
2000,620,2.9,0.3,0.382437373,2.647824996,4.806932866,5.049728962,1.78218736,3.907395639,1362.40628,1.293128569,179.6501846,2174.76061,19.17286509,471.7919186
2000,620,4.026,0.237,0.208887707,5.103179246,4.886927266,5.049728962,1.78218736,3.939773882,1362.40628,1.293128569,179.6501846,2174.76061,33.69269091,304.8358053
2000,620,4.063,0.75,0.20562144,5.197409387,4.888014707,5.049728962,1.78218736,3.940212197,1362.40628,1.293128569,179.6501846,2174.76061,10.74473805,301.7610741
2000,620,3.826,0.337,0.228375244,4.608750664,4.880127611,5.049728962,1.78218736,3.937032033,1362.40628,1.293128569,179.6501846,2174.76061,22.51776789,323.2730527
2100,620,2.9,0.3,0.400978204,2.521738091,4.795870214,5.30221541,1.826198613,3.999279154,1362.40628,1.293128569,179.6501846,2174.76061,19.17286509,492.0175778
2100,620,4.026,0.237,0.218238833,4.86017071,4.88384194,5.30221541,1.826198613,4.035792312,1362.40628,1.293128569,179.6501846,2174.76061,33.69269091,316.0378171
2100,620,4.063,0.75,0.214792895,4.949913702,4.885031599,5.30221541,1.826198613,4.036283823,1362.40628,1.293128569,179.6501846,2174.76061,10.74473805,312.7855509
2100,620,3.826,0.337,0.238789527,4.389286347,4.876423524,5.30221541,1.826198613,4.03272602,1362.40628,1.293128569,179.6501846,2174.76061,22.51776789,335.525189
2200,620,4.026,0.237,0.227605822,4.63925386,4.880492633,5.554701858,1.869173872,4.129348456,1362.40628,1.293128569,179.6501846,2174.76061,33.69269091,327.2040061
2200,620,4.313,0.625,0.202083826,5.324263159,4.889393304,5.554701858,1.869173872,4.133112136,1362.40628,1.293128569,179.6501846,2174.76061,13.6870456,303.1823127
2200,620,4.063,0.75,0.223980163,4.724917624,4.881926024,5.554701858,1.869173872,4.129954802,1362.40628,1.293128569,179.6501846,2174.76061,10.74473805,323.7766318
2200,620,3.826,0.337,0.249219962,4.189773331,4.872538172,5.554701858,1.869173872,4.125981978,1362.40628,1.293128569,179.6501846,2174.76061,22.51776789,347.7427673
2300,620,4.026,0.237,0.236987724,4.43754717,4.87728869,5.807188306,1.911183025,4.220768285,1362.40628,1.293128569,179.6501846,2174.76061,33.69269091,338.3433309
2300,620,4.313,0.625,0.21019003,5.092773456,4.886803671,5.807188306,1.911183025,4.224883374,1362.40628,1.293128569,179.6501846,2174.76061,13.6870456,313.0600539
2300,620,4.063,0.75,0.233182297,4.519486423,4.878697319,5.807188306,1.911183025,4.221377749,1362.40628,1.293128569,179.6501846,2174.76061,10.74473805,334.7363131
2300,620,3.826,0.337,0.259665594,4.007609273,4.868493906,5.807188306,1.911183025,4.216961098,1362.40628,1.293128569,179.6501846,2174.76061,22.51776789,359.9281207
2400,620,4.026,0.237,0.246383689,4.252649372,4.873819368,6.059674754,1.952288437,4.310014159,1362.40628,1.293128569,179.6501846,2174.76061,33.69269091,349.4505867
2400,620,4.563,0.5,0.198409537,5.462770724,4.890796215,6.059674754,1.952288437,4.317514113,1362.40628,1.293128569,179.6501846,2174.76061,18.10050691,304.30201
2400,620,4.313,0.625,0.218309963,4.880574562,4.884117898,6.059674754,1.952288437,4.314565352,1362.40628,1.293128569,179.6501846,2174.76061,13.6870456,322.9087954
2400,620,4.063,0.75,0.242398446,4.331174489,4.875344817,6.059674754,1.952288437,4.310688598,1362.40628,1.293128569,179.6501846,2174.76061,10.74473805,345.6663631
2400,620,3.826,0.337,0.270125566,3.840625553,4.864138587,6.059674754,1.952288437,4.305731579,1362.40628,1.293128569,179.6501846,2174.76061,22.51776789,372.0802897
1200,640,2.9,0.3,0.227428768,4.569380056,4.994765679,3.020567688,1.356654804,3.031984078,1362.405578,1.297097663,180.2015052,2174.804467,19.79134461,301.015439
1300,640,2.9,0.3,0.245122914,4.217889283,4.988043077,3.272281662,1.412051089,3.153664634,1362.405578,1.297097663,180.2015052,2174.804467,19.79134461,321.072647
1400,640,2.9,0.3,0.262849928,3.916611477,4.980989036,3.523995636,1.465354667,3.270397519,1362.405578,1.297097663,180.2015052,2174.804467,19.79134461,341.0594038
1500,640,2.9,0.3,0.280606781,3.655504045,4.973211905,3.77570961,1.516786182,3.382539258,1362.405578,1.297097663,180.2015052,2174.804467,19.79134461,360.9769601
1600,640,2.9,0.3,0.298390923,3.427035042,4.965049288,4.027423584,1.566530032,3.4906034,1362.405578,1.297097663,180.2015052,2174.804467,19.79134461,380.8349784
1700,640,2.9,0.3,0.316200189,3.225444746,4.956381892,4.279137558,1.614742197,3.594889748,1362.405578,1.297097663,180.2015052,2174.804467,19.79134461,400.6362315
1800,640,2.9,0.3,0.334032715,3.046253371,4.947213494,4.530851532,1.661556013,3.69568811,1362.405578,1.297097663,180.2015052,2174.804467,19.79134461,420.3816613
1900,640,2.9,0.3,0.351886884,2.885924246,4.937547971,4.782565506,1.707086526,3.793247659,1362.405578,1.297097663,180.2015052,2174.804467,19.79134461,440.0793526
1900,640,3.826,0.337,0.211229154,5.023181407,5.001265032,4.782565506,1.707086526,3.817644368,1362.405578,1.297097663,180.2015052,2174.804467,23.24414749,304.7546613
2000,640,2.9,0.3,0.369761284,2.741628034,4.927389304,5.03427948,1.751433821,3.887784375,1362.405578,1.297097663,180.2015052,2174.804467,19.79134461,459.7297836
2000,640,3.826,0.337,0.221258742,4.772022336,4.997818117,5.03427948,1.751433821,3.915470491,1362.405578,1.297097663,180.2015052,2174.804467,23.24414749,316.6926136
2100,640,2.9,0.3,0.387654669,2.611074318,4.916741561,5.285993454,1.794685613,3.979486831,1362.405578,1.297097663,180.2015052,2174.804467,19.79134461,479.3352861
2100,640,4.026,0.237,0.211518371,5.032349302,5.001381665,5.285993454,1.794685613,4.013593458,1362.405578,1.297097663,180.2015052,2174.804467,34.7795519,309.8622575
2100,640,4.063,0.75,0.208201533,5.125271569,5.002530556,5.285993454,1.794685613,4.014054422,1362.405578,1.297097663,180.2015052,2174.804467,11.09134251,306.7378029
2100,640,3.826,0.337,0.231305156,4.544783178,4.994220989,5.285993454,1.794685613,4.010719219,1362.405578,1.297097663,180.2015052,2174.804467,23.24414749,328.5938119
2200,640,2.9,0.3,0.405565933,2.492389122,4.905608911,5.537707428,1.836919288,4.068520751,1362.405578,1.297097663,180.2015052,2174.804467,19.79134461,498.8978854
2200,640,4.026,0.237,0.220553703,4.803606152,4.998279947,5.537707428,1.836919288,4.106769829,1362.405578,1.297097663,180.2015052,2174.804467,34.7795519,320.7155089
2200,640,4.063,0.75,0.217063328,4.89230468,4.999531754,5.537707428,1.836919288,4.107284062,1362.405578,1.297097663,180.2015052,2174.804467,11.09134251,317.4196502
2200,640,3.826,0.337,0.241367344,4.338202124,4.990472769,5.537707428,1.836919288,4.103561244,1362.405578,1.297097663,180.2015052,2174.804467,23.24414749,340.4605325
2300,640,4.026,0.237,0.229603602,4.594753711,4.99508665,5.789421402,1.878203528,4.197726753,1362.405578,1.297097663,180.2015052,2174.804467,34.7795519,331.5374628
2300,640,4.313,0.625,0.203809821,5.273192338,5.004242219,5.789421402,1.878203528,4.201572029,1362.405578,1.297097663,180.2015052,2174.804467,14.1285632,307.2467564
2300,640,4.063,0.75,0.225939644,4.679595781,4.99641518,5.789421402,1.878203528,4.198284945,1362.405578,1.297097663,180.2015052,2174.804467,11.09134251,328.0697817
2300,640,3.826,0.337,0.251444367,4.14958464,4.986572595,5.789421402,1.878203528,4.194147744,1362.405578,1.297097663,180.2015052,2174.804467,23.24414749,352.2947803
2400,640,4.026,0.237,0.238667234,4.40330564,4.991708598,6.041135376,1.918599623,4.286560593,1362.405578,1.297097663,180.2015052,2174.804467,34.7795519,342.3283681
2400,640,4.313,0.625,0.211641339,5.05347599,5.001648151,6.041135376,1.918599623,4.290826197,1362.405578,1.297097663,180.2015052,2174.804467,14.1285632,316.822376
2400,640,4.063,0.75,0.234829649,4.484612623,4.993180219,6.041135376,1.918599623,4.287192413,1362.405578,1.297097663,180.2015052,2174.804467,11.09134251,338.6900079
2400,640,3.826,0.337,0.261535387,3.97668528,4.982519633,6.041135376,1.918599623,4.282613327,1362.405578,1.297097663,180.2015052,2174.804467,23.24414749,364.0983294
1300,660,2.9,0.3,0.237493663,4.362501086,5.10567559,3.262679953,1.388449933,3.137305654,1362.404929,1.300915498,180.7318185,2174.846412,20.40982413,313.8593167
1400,660,2.9,0.3,0.25461923,4.050893866,5.098864411,3.513655334,1.44086259,3.253563574,1362.404929,1.300915498,180.7318185,2174.846412,20.40982413,333.2658935
1500,660,2.9,0.3,0.271773938,3.780834274,5.091416297,3.764630715,1.491434473,3.365297644,1362.404929,1.300915498,180.7318185,2174.846412,20.40982413,352.603825
1600,660,2.9,0.3,0.288955289,3.544532132,5.083555627,4.015606096,1.540346901,3.472980374,1362.404929,1.300915498,180.7318185,2174.846412,20.40982413,371.8813243
1700,660,2.9,0.3,0.306161158,3.336030242,5.075207631,4.266581477,1.587753243,3.576925671,1362.404929,1.300915498,180.7318185,2174.846412,20.40982413,391.1018872
1800,660,2.9,0.3,0.32338972,3.150695229,5.066375787,4.517556858,1.633784608,3.677422255,1362.404929,1.300915498,180.7318185,2174.846412,20.40982413,410.2693095
1900,660,2.9,0.3,0.340639389,2.984869164,5.057063661,4.768532239,1.678554119,3.774718404,1362.404929,1.300915498,180.7318185,2174.846412,20.40982413,429.3868247
2000,660,2.9,0.3,0.357908781,2.835625706,5.047274911,5.01950762,1.722160189,3.869029362,1362.404929,1.300915498,180.7318185,2174.846412,20.40982413,448.4560814
2000,660,3.826,0.337,0.214607409,4.935632784,5.115120886,5.01950762,1.722160189,3.894946498,1362.404929,1.300915498,180.7318185,2174.846412,23.9705271,310.5480652
2100,660,2.9,0.3,0.375196675,2.70059591,5.037013287,5.270483001,1.764689067,3.960543096,1362.404929,1.300915498,180.7318185,2174.846412,20.40982413,467.481957
2100,660,4.026,0.237,0.205237736,5.204885151,5.118566601,5.270483001,1.764689067,3.992476554,1362.404929,1.300915498,180.7318185,2174.846412,35.8664129,304.097563
2100,660,4.063,0.75,0.202041674,5.30099329,5.119677811,5.270483001,1.764689067,3.992909901,1362.404929,1.300915498,180.7318185,2174.846412,11.43794696,301.0928072
2100,660,3.826,0.337,0.224309863,4.700602652,5.111644064,5.270483001,1.764689067,3.989775854,1362.404929,1.300915498,180.7318185,2174.846412,23.9705271,322.1212314
2200,660,2.9,0.3,0.392501988,2.577841551,5.026282626,5.521458382,1.806216844,4.049424822,1362.404929,1.300915498,180.7318185,2174.846412,20.40982413,486.4652093
2200,660,4.026,0.237,0.213962979,4.968299462,5.115567366,5.521458382,1.806216844,4.085232631,1362.404929,1.300915498,180.7318185,2174.846412,35.8664129,314.6558574
2200,660,4.063,0.75,0.210599164,5.06003905,5.116777682,5.521458382,1.806216844,4.085715875,1362.404929,1.300915498,180.7318185,2174.846412,11.43794696,311.4853501
2200,660,3.826,0.337,0.234027733,4.486938895,5.108022517,5.521458382,1.806216844,4.082218905,1362.404929,1.300915498,180.7318185,2174.846412,23.9705271,333.6596002
2300,660,4.026,0.237,0.222702464,4.752286442,5.112450847,5.772433763,1.846811056,4.175774506,1362.404929,1.300915498,180.7318185,2174.846412,35.8664129,325.1820122
2300,660,4.313,0.625,0.197847864,5.453985574,5.121333634,5.772433763,1.846811056,4.179400596,1362.404929,1.300915498,180.7318185,2174.846412,14.5700808,301.8219476
2300,660,4.063,0.75,0.219170853,4.840037352,5.113764715,5.772433763,1.846811056,4.176311045,1362.404929,1.300915498,180.7318185,2174.846412,11.43794696,321.8458464
2300,660,3.826,0.337,0.243760101,4.291854595,5.104255431,5.772433763,1.846811056,4.172426216,1362.404929,1.300915498,180.7318185,2174.846412,23.9705271,345.1652217
2400,660,4.026,0.237,0.231455372,4.554274507,5.109216441,6.023409144,1.886531967,4.264236852,1362.404929,1.300915498,180.7318185,2174.846412,35.8664129,335.6778723
2400,660,4.313,0.625,0.205409738,5.226736175,5.118824333,6.023409144,1.886531967,4.268244422,1362.404929,1.300915498,180.7318185,2174.846412,14.5700808,311.1420715
2400,660,4.063,0.75,0.227755923,4.638369129,5.110497956,6.023409144,1.886531967,4.264771605,1362.404929,1.300915498,180.7318185,2174.846412,11.43794696,332.1737969
2400,660,3.826,0.337,0.253506143,4.11302732,5.10034201,6.023409144,1.886531967,4.260531869,1362.404929,1.300915498,180.7318185,2174.846412,23.9705271,356.6399115
1300,680,2.9,0.3,0.230345889,4.507403337,5.222950014,3.253484695,1.365949951,3.121711194,1362.404332,1.304592821,181.2426172,2174.886587,21.02830365,307.1084717
1400,680,2.9,0.3,0.246907813,4.185445956,5.216364005,3.503752749,1.417513255,3.237509663,1362.404332,1.304592821,181.2426172,2174.886587,21.02830365,325.9715634
1500,680,2.9,0.3,0.263498224,3.906416226,5.209349747,3.754020802,1.467265616,3.348887037,1362.404332,1.304592821,181.2426172,2174.886587,21.02830365,344.7681194
1600,680,2.9,0.3,0.28011467,3.662265212,5.201636219,4.004288856,1.515385412,3.456154036,1362.404332,1.304592821,181.2426172,2174.886587,21.02830365,363.5000444
1700,680,2.9,0.3,0.296755066,3.446837846,5.193586249,4.254556909,1.562023529,3.559764319,1362.404332,1.304592821,181.2426172,2174.886587,21.02830365,382.176592
1800,680,2.9,0.3,0.313417622,3.255346855,5.185068501,4.504824962,1.607308951,3.659962305,1362.404332,1.304592821,181.2426172,2174.886587,21.02830365,400.7999125
1900,680,2.9,0.3,0.330100783,3.08401281,5.176086262,4.755093016,1.651352968,3.756995406,1362.404332,1.304592821,181.2426172,2174.886587,21.02830365,419.3733181
2000,680,2.9,0.3,0.34680319,2.929812169,5.1666429,5.005361069,1.694252397,3.851078147,1362.404332,1.304592821,181.2426172,2174.886587,21.02830365,437.8996545
2000,680,3.826,0.337,0.208377814,5.099571839,5.232089505,5.005361069,1.694252397,3.87539247,1362.404332,1.304592821,181.2426172,2174.886587,24.69690671,304.8023324
